"long","lat","order","hole","piece","group","id"
-65.362566,18.419472,450,FALSE,"1","1.1",1
-65.356385,18.417488,451,FALSE,"1","1.1",1
-65.351623,18.415447,452,FALSE,"1","1.1",1
-65.345738,18.412343,453,FALSE,"1","1.1",1
-65.339608,18.408965,454,FALSE,"1","1.1",1
-65.334517,18.407974,455,FALSE,"1","1.1",1
-65.328798,18.405959,456,FALSE,"1","1.1",1
-65.322625,18.403295,457,FALSE,"1","1.1",1
-65.316218,18.399404,458,FALSE,"1","1.1",1
-65.311229,18.395489,459,FALSE,"1","1.1",1
-65.306641,18.390795,460,FALSE,"1","1.1",1
-65.305378,18.389677,461,FALSE,"1","1.1",1
-65.302921,18.387502,462,FALSE,"1","1.1",1
-65.286375,18.38734,463,FALSE,"1","1.1",1
-65.284999,18.387884,464,FALSE,"1","1.1",1
-65.282245,18.388974,465,FALSE,"1","1.1",1
-65.279283,18.389679,466,FALSE,"1","1.1",1
-65.275599,18.390555,467,FALSE,"1","1.1",1
-65.268254,18.391449,468,FALSE,"1","1.1",1
-65.260766,18.392342,469,FALSE,"1","1.1",1
-65.253362,18.395106,470,FALSE,"1","1.1",1
-65.249601,18.396368,471,FALSE,"1","1.1",1
-65.244203,18.397495,472,FALSE,"1","1.1",1
-65.235831,18.397733,473,FALSE,"1","1.1",1
-65.229466,18.397043,474,FALSE,"1","1.1",1
-65.220943,18.395272,475,FALSE,"1","1.1",1
-65.214602,18.392711,476,FALSE,"1","1.1",1
-65.208484,18.389371,477,FALSE,"1","1.1",1
-65.199848,18.382565,478,FALSE,"1","1.1",1
-65.195139,18.377677,479,FALSE,"1","1.1",1
-65.192387,18.37301,480,FALSE,"1","1.1",1
-65.190583,18.370371,481,FALSE,"1","1.1",1
-65.185619,18.364386,482,FALSE,"1","1.1",1
-65.182919,18.359724,483,FALSE,"1","1.1",1
-65.181762,18.357727,484,FALSE,"1","1.1",1
-65.179115,18.350668,485,FALSE,"1","1.1",1
-65.178521,18.34784,486,FALSE,"1","1.1",1
-65.174667,18.340468,487,FALSE,"1","1.1",1
-65.171631,18.33344,488,FALSE,"1","1.1",1
-65.17017,18.324415,489,FALSE,"1","1.1",1
-65.168503,18.313347,490,FALSE,"1","1.1",1
-65.168825,18.303516,491,FALSE,"1","1.1",1
-65.171673,18.294212,492,FALSE,"1","1.1",1
-65.175404,18.286683,493,FALSE,"1","1.1",1
-65.180435,18.279168,494,FALSE,"1","1.1",1
-65.184856,18.272045,495,FALSE,"1","1.1",1
-65.18776,18.266415,496,FALSE,"1","1.1",1
-65.191134,18.258884,497,FALSE,"1","1.1",1
-65.194927,18.253839,498,FALSE,"1","1.1",1
-65.199464,18.249036,499,FALSE,"1","1.1",1
-65.200643,18.248013,500,FALSE,"1","1.1",1
-65.201718,18.248013,501,FALSE,"1","1.1",1
-65.205432,18.244702,502,FALSE,"1","1.1",1
-65.211489,18.241282,503,FALSE,"1","1.1",1
-65.212152,18.241047,504,FALSE,"1","1.1",1
-65.219995,18.238272,505,FALSE,"1","1.1",1
-65.227575,18.23577,506,FALSE,"1","1.1",1
-65.235962,18.235133,507,FALSE,"1","1.1",1
-65.243029,18.235513,508,FALSE,"1","1.1",1
-65.249601,18.236881,509,FALSE,"1","1.1",1
-65.252926,18.238022,510,FALSE,"1","1.1",1
-65.25649,18.234793,511,FALSE,"1","1.1",1
-65.262986,18.231016,512,FALSE,"1","1.1",1
-65.273393,18.228201,513,FALSE,"1","1.1",1
