"x","y","fips","abbr","full","county"
-1000167.12214525,-672097.36181871,"49055","UT","Utah","Wayne County"
-998068.19028647,-344677.93295443,"49057","UT","Utah","Weber County"
2098022.09510248,243771.74318057,"50001","VT","Vermont","Addison County"
2142105.2004256,120002.88578742,"50003","VT","Vermont","Bennington County"
2159004.05282199,324216.86822108,"50005","VT","Vermont","Caledonia County"
2087335.81910786,295509.87517181,"50007","VT","Vermont","Chittenden County"
2172265.75525039,374931.28879192,"50009","VT","Vermont","Essex County"
2081245.64727781,336992.60785746,"50011","VT","Vermont","Franklin County"
2057264.29116951,329249.11481268,"50013","VT","Vermont","Grand Isle County"
2113055.88278325,319663.07253746,"50015","VT","Vermont","Lamoille County"
2159373.09840668,261012.10884848,"50017","VT","Vermont","Orange County"
2131255.55936189,354784.655233,"50019","VT","Vermont","Orleans County"
2121981.93715328,204212.32934752,"50021","VT","Vermont","Rutland County"
2123027.48176989,281922.44059213,"50023","VT","Vermont","Washington County"
2166338.65358251,145381.28788708,"50025","VT","Vermont","Windham County"
2158138.8982141,226843.78276,"50027","VT","Vermont","Windsor County"
2102953.86322734,-509032.46146035,"51001","VA","Virginia","Accomack County"
1856909.83235998,-548024.68229457,"51003","VA","Virginia","Albemarle County"
1731888.14650791,-601253.89471636,"51005","VA","Virginia","Alleghany County"
1919011.90949346,-593566.58736884,"51007","VA","Virginia","Amelia County"
1815276.97259596,-592917.93100786,"51009","VA","Virginia","Amherst County"
1852694.06329467,-611835.5225741,"51011","VA","Virginia","Appomattox County"
1955566.6900577,-409244.18254642,"51013","VA","Virginia","Arlington County"
1793157.05253334,-538740.84242408,"51015","VA","Virginia","Augusta County"
1755405.50465718,-556651.62981107,"51017","VA","Virginia","Bath County"
1791808.46410886,-636286.77540544,"51019","VA","Virginia","Bedford County"
1662915.11077873,-682269.97571147,"51021","VA","Virginia","Bland County"
1762017.54671604,-610550.56285112,"51023","VA","Virginia","Botetourt County"
1950817.61956767,-655868.32923949,"51025","VA","Virginia","Brunswick County"
1576171.18680632,-689099.32066633,"51027","VA","Virginia","Buchanan County"
1870327.60633197,-585072.1637791,"51029","VA","Virginia","Buckingham County"
1831169.83163904,-633681.30094089,"51031","VA","Virginia","Campbell County"
1957308.36317829,-505828.40671796,"51033","VA","Virginia","Caroline County"
1703427.07941786,-720426.77114583,"51035","VA","Virginia","Carroll County"
1994796.60411686,-571058.42948407,"51036","VA","Virginia","Charles City County"
1878119.66338706,-642498.15049632,"51037","VA","Virginia","Charlotte County"
1952396.49091085,-581266.6821811,"51041","VA","Virginia","Chesterfield County"
1874712.17582118,-402510.54701234,"51043","VA","Virginia","Clarke County"
1732732.81633507,-626519.51708402,"51045","VA","Virginia","Craig County"
1891661.35690278,-470603.09863971,"51047","VA","Virginia","Culpeper County"
1898223.45887766,-581356.39554371,"51049","VA","Virginia","Cumberland County"
1553824.4791685,-710324.88614627,"51051","VA","Virginia","Dickenson County"
1961578.63205367,-615965.73924773,"51053","VA","Virginia","Dinwiddie County"
1999201.44861888,-512300.24105402,"51057","VA","Virginia","Essex County"
1946422.19845013,-423400.45071997,"51059","VA","Virginia","Fairfax County"
1889615.1139391,-428470.98586347,"51061","VA","Virginia","Fauquier County"
1723847.34091752,-697005.31255507,"51063","VA","Virginia","Floyd County"
1885032.1596794,-547996.54578374,"51065","VA","Virginia","Fluvanna County"
1774063.69095497,-674498.03681868,"51067","VA","Virginia","Franklin County"
1847566.14085129,-390601.6880721,"51069","VA","Virginia","Frederick County"
1702177.70571001,-650513.78282989,"51071","VA","Virginia","Giles County"
2040980.42601217,-552369.77651432,"51073","VA","Virginia","Gloucester County"
1907995.5932516,-549255.29470755,"51075","VA","Virginia","Goochland County"
1673808.08695546,-735748.61595545,"51077","VA","Virginia","Grayson County"
1855772.43266135,-503070.19720858,"51079","VA","Virginia","Greene County"
1974045.37931525,-665058.08400594,"51081","VA","Virginia","Greensville County"
1859146.36275482,-678937.55415111,"51083","VA","Virginia","Halifax County"
1941659.20046501,-534909.64857842,"51085","VA","Virginia","Hanover County"
1977278.58160501,-565861.52176118,"51087","VA","Virginia","Henrico County"
1771625.98819915,-717750.14814594,"51089","VA","Virginia","Henry County"
1764259.63917406,-522515.20221512,"51091","VA","Virginia","Highland County"
2043399.70918864,-607971.71823554,"51093","VA","Virginia","Isle of Wight County"
2020739.10439503,-562008.9581951,"51095","VA","Virginia","James City County"
2008478.23816653,-526808.51846759,"51097","VA","Virginia","King and Queen County"
1968034.62381226,-474638.23239471,"51099","VA","Virginia","King George County"
1975705.57922656,-529958.1107131,"51101","VA","Virginia","King William County"
2041411.8841858,-519354.93422721,"51103","VA","Virginia","Lancaster County"
1504960.21304688,-762803.6952893,"51105","VA","Virginia","Lee County"
1900833.84344341,-399661.30098137,"51107","VA","Virginia","Loudoun County"
1912281.67424633,-524257.85631241,"51109","VA","Virginia","Louisa County"
1908294.76520128,-643066.71590269,"51111","VA","Virginia","Lunenburg County"
1870654.56908518,-488454.93188124,"51113","VA","Virginia","Madison County"
2057345.74047874,-543645.07775275,"51115","VA","Virginia","Mathews County"
1906675.70376881,-675007.72308743,"51117","VA","Virginia","Mecklenburg County"
2026302.69046391,-525881.10768573,"51119","VA","Virginia","Middlesex County"
1725019.54757692,-664523.6955741,"51121","VA","Virginia","Montgomery County"
1835517.40140184,-566525.66769662,"51125","VA","Virginia","Nelson County"
2005101.82296072,-555163.08248863,"51127","VA","Virginia","New Kent County"
2101298.84115147,-539719.82074769,"51131","VA","Virginia","Northampton County"
2037225.93113529,-497786.08334672,"51133","VA","Virginia","Northumberland County"
1923263.95285567,-619167.96134086,"51135","VA","Virginia","Nottoway County"
1897858.37103976,-499759.28105358,"51137","VA","Virginia","Orange County"
1845753.2443179,-466794.84676568,"51139","VA","Virginia","Page County"
1744612.70268803,-716642.37827661,"51141","VA","Virginia","Patrick County"
1815944.68422919,-682516.33299459,"51143","VA","Virginia","Pittsylvania County"
1923381.86107326,-569526.01396016,"51145","VA","Virginia","Powhatan County"
1890817.87967599,-620414.75904063,"51147","VA","Virginia","Prince Edward County"
1992169.60294,-592663.03550165,"51149","VA","Virginia","Prince George County"
1938368.79886283,-440651.04917066,"51153","VA","Virginia","Prince William County"
1695010.42858755,-685547.80784071,"51155","VA","Virginia","Pulaski County"
1869899.10712675,-456351.83663767,"51157","VA","Virginia","Rappahannock County"
2020055.37193066,-504651.01707728,"51159","VA","Virginia","Richmond County"
1744627.0298497,-656230.27437901,"51161","VA","Virginia","Roanoke County"
1785484.70984466,-565759.59992322,"51163","VA","Virginia","Rockbridge County"
1809673.31916192,-477754.76018558,"51165","VA","Virginia","Rockingham County"
1574063.17471213,-728753.45917085,"51167","VA","Virginia","Russell County"
1545631.39768409,-756107.26008583,"51169","VA","Virginia","Scott County"
1835529.72709687,-440305.60043202,"51171","VA","Virginia","Shenandoah County"
1633329.72557832,-723962.83151232,"51173","VA","Virginia","Smyth County"
2012353.03444777,-646647.08815682,"51175","VA","Virginia","Southampton County"
1927448.34502503,-496259.89401013,"51177","VA","Virginia","Spotsylvania County"
1936019.93675243,-464614.85171311,"51179","VA","Virginia","Stafford County"
2024331.89481776,-593326.629824,"51181","VA","Virginia","Surry County"
1998046.99696224,-620639.23205168,"51183","VA","Virginia","Sussex County"
1612957.25416573,-702850.20276012,"51185","VA","Virginia","Tazewell County"
1862077.04431304,-427450.32964614,"51187","VA","Virginia","Warren County"
1604272.98413074,-742396.12748917,"51191","VA","Virginia","Washington County"
2010728.39244842,-485559.63851903,"51193","VA","Virginia","Westmoreland County"
1533252.18946652,-724038.86032999,"51195","VA","Virginia","Wise County"
1662462.60352368,-711845.24968026,"51197","VA","Virginia","Wythe County"
2056353.184977,-574675.57781391,"51199","VA","Virginia","York County"
1958811.90933177,-414448.00105033,"51510","VA","Virginia","Alexandria city"
1581936.37799299,-762707.67435675,"51520","VA","Virginia","Bristol city"
1796316.84084205,-583119.50422622,"51530","VA","Virginia","Buena Vista city"
1862006.61748743,-531492.79934224,"51540","VA","Virginia","Charlottesville city"
2084762.4993725,-627124.48387082,"51550","VA","Virginia","Chesapeake city"
1974632.9204032,-589705.40980818,"51570","VA","Virginia","Colonial Heights city"
1741378.47651906,-591152.08442433,"51580","VA","Virginia","Covington city"
1822789.42597847,-710049.26800535,"51590","VA","Virginia","Danville city"
1978763.00659487,-655136.11839887,"51595","VA","Virginia","Emporia city"
1938429.18292219,-415804.26245694,"51600","VA","Virginia","Fairfax city"
1947064.82088064,-409056.60759159,"51610","VA","Virginia","Falls Church city"
2029139.73402159,-641040.9698138,"51620","VA","Virginia","Franklin city"
1938573.80691899,-480659.58810205,"51630","VA","Virginia","Fredericksburg city"
1687709.46047286,-733569.65955848,"51640","VA","Virginia","Galax city"
2068286.62954965,-588756.95002966,"51650","VA","Virginia","Hampton city"
1818818.52525296,-496504.21599593,"51660","VA","Virginia","Harrisonburg city"
1981831.60724302,-584943.97799603,"51670","VA","Virginia","Hopewell city"
1787239.83865306,-580316.55669441,"51678","VA","Virginia","Lexington city"
1818101.90207292,-616475.67746234,"51680","VA","Virginia","Lynchburg city"
1926044.6717838,-432187.2902972,"51683","VA","Virginia","Manassas city"
1929378.65615921,-427950.03439918,"51685","VA","Virginia","Manassas Park city"
1778581.30263894,-708373.39308276,"51690","VA","Virginia","Martinsville city"
2051476.70688248,-585656.18257845,"51700","VA","Virginia","Newport News city"
2081383.0167817,-602052.05205365,"51710","VA","Virginia","Norfolk city"
1534437.55210535,-735545.19268581,"51720","VA","Virginia","Norton city"
1976263.19588801,-596433.94798153,"51730","VA","Virginia","Petersburg city"
2065833.25670279,-577707.88320666,"51735","VA","Virginia","Poquoson city"
2076038.46133418,-611738.46073677,"51740","VA","Virginia","Portsmouth city"
1707480.77930186,-676261.24940734,"51750","VA","Virginia","Radford city"
1962352.65351122,-563075.46589323,"51760","VA","Virginia","Richmond city"
1755779.34507257,-645993.48579211,"51770","VA","Virginia","Roanoke city"
1748156.30213497,-647479.01130234,"51775","VA","Virginia","Salem city"
1810242.09501815,-530866.75757425,"51790","VA","Virginia","Staunton city"
2056398.00653574,-635413.14255291,"51800","VA","Virginia","Suffolk city"
2098943.64646271,-606577.22762035,"51810","VA","Virginia","Virginia Beach city"
1825955.37596233,-537701.43389076,"51820","VA","Virginia","Waynesboro city"
2032294.98786859,-571373.1201419,"51830","VA","Virginia","Williamsburg city"
1857320.66605452,-400270.75442728,"51840","VA","Virginia","Winchester city"
-1386611.89703889,383328.2082331,"53001","WA","Washington","Adams County"
-1311257.19331328,269892.05019999,"53003","WA","Washington","Asotin County"
-1486695.54079744,309650.46527223,"53005","WA","Washington","Benton County"
-1516126.44828364,519605.86352775,"53007","WA","Washington","Chelan County"
-1776249.40600995,617236.69690654,"53009","WA","Washington","Clallam County"
-1717190.21861478,328243.43882384,"53011","WA","Washington","Clark County"
-1359701.3529571,300228.33988659,"53013","WA","Washington","Columbia County"
-1713292.70107152,374217.6727385,"53015","WA","Washington","Cowlitz County"
-1448778.35935504,488040.49117932,"53017","WA","Washington","Douglas County"
-1342373.26415598,563933.31609259,"53019","WA","Washington","Ferry County"
-1433389.54545544,339449.4642942,"53021","WA","Washington","Franklin County"
-1328357.83638489,313546.78558496,"53023","WA","Washington","Garfield County"
-1462086.01408629,419941.74427018,"53025","WA","Washington","Grant County"
-1767235.77506123,520081.79393448,"53027","WA","Washington","Grays Harbor County"
-1645055.63231632,597703.02274413,"53029","WA","Washington","Island County"
-1760711.09878833,567228.83224629,"53031","WA","Washington","Jefferson County"
-1617735.65963772,499359.65291838,"53033","WA","Washington","King County"
-1669677.5392625,526793.54048349,"53035","WA","Washington","Kitsap County"
-1555886.79455239,445338.77167511,"53037","WA","Washington","Kittitas County"
-1607025.02768476,306060.59540292,"53039","WA","Washington","Klickitat County"
-1703457.81284644,418205.70623107,"53041","WA","Washington","Lewis County"
-1375354.8492329,444847.29650421,"53043","WA","Washington","Lincoln County"
-1717035.09141104,510572.57809548,"53045","WA","Washington","Mason County"
-1424488.00754817,570518.57934577,"53047","WA","Washington","Okanogan County"
-1775475.80365749,441158.98982434,"53049","WA","Washington","Pacific County"
-1255592.30698247,553506.9178397,"53051","WA","Washington","Pend Oreille County"
-1648502.89695656,446655.68081861,"53053","WA","Washington","Pierce County"
-1662151.74329391,641590.28142946,"53055","WA","Washington","San Juan County"
-1589995.37599096,606853.43228802,"53057","WA","Washington","Skagit County"
-1661325.52353774,357021.58511056,"53059","WA","Washington","Skamania County"
-1593652.44978018,557312.09211238,"53061","WA","Washington","Snohomish County"
-1296027.02195309,423597.15348138,"53063","WA","Washington","Spokane County"
-1310989.53193678,496735.75738589,"53065","WA","Washington","Stevens County"
-1709274.94606839,462478.343444,"53067","WA","Washington","Thurston County"
-1762073.62288245,403065.38504842,"53069","WA","Washington","Wahkiakum County"
-1408568.49000571,296917.24002175,"53071","WA","Washington","Walla Walla County"
-1560480.8322673,639440.53109938,"53073","WA","Washington","Whatcom County"
-1317337.80279304,364837.16639094,"53075","WA","Washington","Whitman County"
-1574424.78988733,364306.56033399,"53077","WA","Washington","Yakima County"
1707631.88018704,-444119.63525925,"54001","WV","West Virginia","Barbour County"
1861008.81596109,-363972.96506992,"54003","WV","West Virginia","Berkeley County"
1588093.73748383,-595145.39640192,"54005","WV","West Virginia","Boone County"
1658383.15765634,-507025.43488241,"54007","WV","West Virginia","Braxton County"
1630838.02084974,-338082.49966126,"54009","WV","West Virginia","Brooke County"
1539056.18002577,-564042.07143556,"54011","WV","West Virginia","Cabell County"
1617063.17661952,-491653.16707584,"54013","WV","West Virginia","Calhoun County"
1636280.35137217,-535694.02310289,"54015","WV","West Virginia","Clay County"
1643148.32832605,-448218.79186319,"54017","WV","West Virginia","Doddridge County"
1637144.54837688,-585909.31505505,"54019","WV","West Virginia","Fayette County"
1639589.12245694,-483520.1806152,"54021","WV","West Virginia","Gilmer County"
1774643.08037278,-420836.6265587,"54023","WV","West Virginia","Grant County"
1695589.68177142,-586984.19235291,"54025","WV","West Virginia","Greenbrier County"
1816739.11109772,-396985.90717415,"54027","WV","West Virginia","Hampshire County"
1622552.31138093,-300341.25514752,"54029","WV","West Virginia","Hancock County"
1803156.13170387,-431836.15295705,"54031","WV","West Virginia","Hardy County"
1671243.53485683,-436765.99579211,"54033","WV","West Virginia","Harrison County"
1571069.22626844,-508340.5367269,"54035","WV","West Virginia","Jackson County"
1878661.26094988,-380745.42053914,"54037","WV","West Virginia","Jefferson County"
